Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales
3184,2014-01-31,103,2,semi-finished bread,1.1,Frozen & Processed Food,30643,2.2
4455,2014-08-26,38,1,soda,0.8,Beverages,30644,0.8
1768,2014-11-20,12,2,fruit/vegetable juice,2.1,Beverages,30645,4.2
3894,2014-02-10,18,3,yogurt,2.2,Dairy,30646,6.6000000000000005
2225,2014-10-13,59,3,hard cheese,4.5,Dairy,30647,13.5
4623,2014-10-15,71,2,shopping bags,5.12,Household & Hygiene,30648,10.24
4482,2014-12-18,60,3,cream cheese,6.3,Dairy,30649,18.9
1004,2014-07-10,71,3,shopping bags,5.12,Household & Hygiene,30650,15.36
3657,2014-09-04,45,1,curd,9.8,Dairy,30651,9.8
1764,2014-05-24,27,2,coffee,8.5,Beverages,30652,17.0
3745,2014-10-19,11,1,butter,3.2,Dairy,30653,3.2
4650,2014-08-17,5,1,rolls/buns,1.2,Bakery & Sweets,30654,1.2
1332,2014-07-16,59,3,hard cheese,4.5,Dairy,30655,13.5
4542,2014-10-11,121,1,sweet spreads,5.4,Bakery & Sweets,30656,5.4
1620,2014-04-19,18,2,yogurt,2.2,Dairy,30657,4.4
1483,2014-10-19,18,2,yogurt,2.2,Dairy,30658,4.4
4012,2014-11-10,60,2,cream cheese,6.3,Dairy,30659,12.6
4305,2014-12-18,38,1,soda,0.8,Beverages,30660,0.8
1098,2014-02-25,51,2,dessert,1.15,Bakery & Sweets,30661,2.3
2782,2014-11-21,89,2,spread cheese,2.5,Dairy,30662,5.0
4471,2014-12-05,60,1,cream cheese,6.3,Dairy,30663,6.3
4113,2014-12-23,45,1,curd,9.8,Dairy,30664,9.8
1365,2014-09-15,16,1,butter milk,6.1,Dairy,30665,6.1
2957,2014-05-24,70,1,margarine,3.5,Pantry Staples,30666,3.5
2990,2014-08-15,119,3,long life bakery product,9.9,Bakery & Sweets,30667,29.700000000000003
2775,2014-07-21,54,1,condensed milk,3.5,Dairy,30668,3.5
3626,2014-03-03,63,1,liquor (appetizer),11.2,Beverages,30669,11.2
1282,2014-03-06,71,2,shopping bags,5.12,Household & Hygiene,30670,10.24
2207,2014-02-08,24,2,pastry,3.1,Bakery & Sweets,30671,6.2
2798,2014-03-19,70,1,margarine,3.5,Pantry Staples,30672,3.5
4479,2014-01-24,38,1,soda,0.8,Beverages,30673,0.8
2545,2014-08-03,41,1,processed cheese,6.4,Dairy,30674,6.4
3531,2014-07-10,2,2,whole milk,1.8,Dairy,30675,3.6
4683,2014-11-11,32,2,red/blush wine,12.2,Beverages,30676,24.4
2475,2014-09-29,25,1,canned beer,1.1,Beverages,30677,1.1
2595,2014-01-03,100,2,chewing gum,0.5,Specialty & Seasonal,30678,1.0
2447,2014-05-17,75,2,frozen vegetables,2.5,Frozen & Processed Food,30679,5.0
2857,2014-08-02,74,1,whipped/sour cream,5.5,Dairy,30680,5.5
1386,2014-09-19,26,2,berries,10.8,Fresh Food,30681,21.6
4827,2014-08-11,44,1,newspapers,3.2,Specialty & Seasonal,30682,3.2
3180,2014-11-02,5,3,rolls/buns,1.2,Bakery & Sweets,30683,3.5999999999999996
3467,2014-04-07,71,3,shopping bags,5.12,Household & Hygiene,30684,15.36
2271,2014-09-24,27,3,coffee,8.5,Beverages,30685,25.5
3465,2014-04-21,51,2,dessert,1.15,Bakery & Sweets,30686,2.3
4668,2014-11-25,44,3,newspapers,3.2,Specialty & Seasonal,30687,9.600000000000001
2337,2014-10-14,38,2,soda,0.8,Beverages,30688,1.6
3909,2014-11-07,114,1,napkins,21.8,Household & Hygiene,30689,21.8
4695,2014-10-17,69,3,domestic eggs,1.25,Fresh Food,30690,3.75
4277,2014-09-01,11,2,butter,3.2,Dairy,30691,6.4
1428,2014-05-28,38,3,soda,0.8,Beverages,30692,2.4000000000000004
1014,2014-10-06,5,2,rolls/buns,1.2,Bakery & Sweets,30693,2.4
2209,2014-12-16,2,2,whole milk,1.8,Dairy,30694,3.6
1128,2014-04-26,69,1,domestic eggs,1.25,Fresh Food,30695,1.25
1677,2014-08-24,142,2,seasonal products,5.4,Specialty & Seasonal,30696,10.8
3852,2014-06-26,136,2,dishes,6.8,Specialty & Seasonal,30697,13.6
2769,2014-10-31,28,3,misc. beverages,1.2,Beverages,30698,3.5999999999999996
4847,2014-05-23,71,1,shopping bags,5.12,Household & Hygiene,30699,5.12
3321,2014-05-02,76,2,sliced cheese,4.2,Dairy,30700,8.4
1053,2014-04-30,38,3,soda,0.8,Beverages,30701,2.4000000000000004
3393,2014-02-25,99,1,canned vegetables,5.7,Frozen & Processed Food,30702,5.7
3487,2014-09-07,69,2,domestic eggs,1.25,Fresh Food,30703,2.5
2087,2014-08-21,62,3,pickled vegetables,2.7,Fresh Food,30704,8.100000000000001
1848,2014-09-20,38,1,soda,0.8,Beverages,30705,0.8
4854,2014-10-22,18,1,yogurt,2.2,Dairy,30706,2.2
1147,2014-11-16,101,1,canned fish,2.1,Frozen & Processed Food,30707,2.1
3258,2014-09-21,86,1,soap,3.8,Household & Hygiene,30708,3.8
3059,2014-12-13,71,2,shopping bags,5.12,Household & Hygiene,30709,10.24
2706,2014-10-30,15,2,specialty bar,5.2,Bakery & Sweets,30710,10.4
4201,2014-09-01,74,1,whipped/sour cream,5.5,Dairy,30711,5.5
4299,2014-08-22,60,1,cream cheese,6.3,Dairy,30712,6.3
4600,2014-11-22,26,2,berries,10.8,Fresh Food,30713,21.6
1179,2014-06-08,38,3,soda,0.8,Beverages,30714,2.4000000000000004
4380,2014-04-09,95,1,frozen fish,5.8,Frozen & Processed Food,30715,5.8
2162,2014-03-24,60,2,cream cheese,6.3,Dairy,30716,12.6
3952,2014-04-03,5,2,rolls/buns,1.2,Bakery & Sweets,30717,2.4
4797,2014-10-01,5,3,rolls/buns,1.2,Bakery & Sweets,30718,3.5999999999999996
4817,2014-10-14,61,2,liquor,8.5,Beverages,30719,17.0
2948,2014-04-11,39,1,detergent,5.5,Household & Hygiene,30720,5.5
3559,2014-12-11,14,2,chocolate,11.5,Bakery & Sweets,30721,23.0
3920,2014-01-11,27,1,coffee,8.5,Beverages,30722,8.5
2332,2014-07-27,72,2,salt,0.7,Pantry Staples,30723,1.4
3251,2014-06-26,38,1,soda,0.8,Beverages,30724,0.8
4178,2014-12-25,20,1,brown bread,0.8,Bakery & Sweets,30725,0.8
1597,2014-02-13,154,2,cake bar,2.4,Bakery & Sweets,30726,4.8
1472,2014-06-10,76,1,sliced cheese,4.2,Dairy,30727,4.2
1879,2014-06-01,35,2,sugar,1.2,Bakery & Sweets,30728,2.4
3247,2014-09-24,75,2,frozen vegetables,2.5,Frozen & Processed Food,30729,5.0
1432,2014-02-18,15,2,specialty bar,5.2,Bakery & Sweets,30730,10.4
2381,2014-11-15,14,1,chocolate,11.5,Bakery & Sweets,30731,11.5
2941,2014-04-15,17,2,bottled water,0.5,Beverages,30732,1.0
3213,2014-05-07,96,3,hygiene articles,7.5,Household & Hygiene,30733,22.5
4629,2014-09-24,71,1,shopping bags,5.12,Household & Hygiene,30734,5.12
4375,2014-08-01,69,3,domestic eggs,1.25,Fresh Food,30735,3.75
4832,2014-01-30,45,3,curd,9.8,Dairy,30736,29.400000000000002
2765,2014-02-09,12,3,fruit/vegetable juice,2.1,Beverages,30737,6.300000000000001
3292,2014-08-08,32,3,red/blush wine,12.2,Beverages,30738,36.599999999999994
4578,2014-04-26,71,2,shopping bags,5.12,Household & Hygiene,30739,10.24
2979,2014-11-03,69,3,domestic eggs,1.25,Fresh Food,30740,3.75
4738,2014-02-26,40,1,grapes,9.4,Fresh Food,30741,9.4
1248,2014-07-24,13,3,packaged fruit/vegetables,3.5,Fresh Food,30742,10.5
1786,2014-06-12,75,3,frozen vegetables,2.5,Frozen & Processed Food,30743,7.5
2076,2014-10-13,2,3,whole milk,1.8,Dairy,30744,5.4
2606,2014-01-11,138,2,candles,2.7,Household & Hygiene,30745,5.4
1320,2014-10-07,27,3,coffee,8.5,Beverages,30746,25.5
2017,2014-09-23,74,3,whipped/sour cream,5.5,Dairy,30747,16.5
3201,2014-03-30,158,3,flower (seeds),6.8,Household & Hygiene,30748,20.4
3480,2014-08-29,78,1,baking powder,1.8,Pantry Staples,30749,1.8
4227,2014-08-08,5,2,rolls/buns,1.2,Bakery & Sweets,30750,2.4
1299,2014-11-20,83,2,white bread,0.3,Bakery & Sweets,30751,0.6
1956,2014-01-13,11,2,butter,3.2,Dairy,30752,6.4
1645,2014-01-26,24,1,pastry,3.1,Bakery & Sweets,30753,3.1
3010,2014-02-14,4,3,other vegetables,0.8,Fresh Food,30754,2.4000000000000004
4741,2014-08-07,158,1,flower (seeds),6.8,Household & Hygiene,30755,6.8
4659,2014-12-26,46,2,pasta,3.1,Pantry Staples,30756,6.2
1882,2014-08-23,40,2,grapes,9.4,Fresh Food,30757,18.8
3164,2014-02-14,27,2,coffee,8.5,Beverages,30758,17.0
3112,2014-07-03,69,1,domestic eggs,1.25,Fresh Food,30759,1.25
3622,2014-12-03,17,2,bottled water,0.5,Beverages,30760,1.0
1929,2014-02-14,38,3,soda,0.8,Beverages,30761,2.4000000000000004
2231,2014-03-27,26,1,berries,10.8,Fresh Food,30762,10.8
2164,2014-06-16,60,3,cream cheese,6.3,Dairy,30763,18.9
4613,2014-11-02,82,2,pet care,5.8,Pet Care,30764,11.6
3947,2014-02-08,100,2,chewing gum,0.5,Specialty & Seasonal,30765,1.0
2345,2014-11-11,34,1,flour,2.1,Pantry Staples,30766,2.1
3511,2014-08-28,7,3,citrus fruit,1.5,Fresh Food,30767,4.5
2645,2014-11-15,114,1,napkins,21.8,Household & Hygiene,30768,21.8
3338,2014-05-26,46,3,pasta,3.1,Pantry Staples,30769,9.3
2440,2014-01-28,69,2,domestic eggs,1.25,Fresh Food,30770,2.5
1101,2014-09-07,41,1,processed cheese,6.4,Dairy,30771,6.4
2886,2014-12-12,11,1,butter,3.2,Dairy,30772,3.2
4293,2014-04-17,37,3,herbs,6.5,Fresh Food,30773,19.5
1053,2014-05-23,35,2,sugar,1.2,Bakery & Sweets,30774,2.4
3856,2014-05-12,134,2,cereals,4.5,Snacks,30775,9.0
3812,2014-07-11,119,3,long life bakery product,9.9,Bakery & Sweets,30776,29.700000000000003
2301,2014-08-25,69,3,domestic eggs,1.25,Fresh Food,30777,3.75
3396,2014-01-19,2,3,whole milk,1.8,Dairy,30778,5.4
3604,2014-08-07,38,3,soda,0.8,Beverages,30779,2.4000000000000004
2089,2014-08-10,46,3,pasta,3.1,Pantry Staples,30780,9.3
3372,2014-02-25,25,2,canned beer,1.1,Beverages,30781,2.2
3761,2014-09-12,63,2,liquor (appetizer),11.2,Beverages,30782,22.4
3872,2014-08-23,80,1,salty snack,0.5,Snacks,30783,0.5
4868,2014-02-10,20,2,brown bread,0.8,Bakery & Sweets,30784,1.6
2748,2014-04-02,41,3,processed cheese,6.4,Dairy,30785,19.200000000000003
3965,2014-03-20,5,2,rolls/buns,1.2,Bakery & Sweets,30786,2.4
1132,2014-11-22,2,2,whole milk,1.8,Dairy,30787,3.6
4298,2014-10-20,80,2,salty snack,0.5,Snacks,30788,1.0
4947,2014-11-24,117,1,rum,5.2,Beverages,30789,5.2
3466,2014-12-09,72,1,salt,0.7,Pantry Staples,30790,0.7
4601,2014-11-12,146,3,ketchup,1.25,Pantry Staples,30791,3.75
2307,2014-04-25,128,3,soft cheese,7.2,Dairy,30792,21.6
1182,2014-06-20,123,1,mustard,5.2,Pantry Staples,30793,5.2
4473,2014-12-21,25,2,canned beer,1.1,Beverages,30794,2.2
4529,2014-10-26,4,2,other vegetables,0.8,Fresh Food,30795,1.6
2388,2014-05-09,20,1,brown bread,0.8,Bakery & Sweets,30796,0.8
4870,2014-06-30,22,3,root vegetables,1.8,Fresh Food,30797,5.4
1246,2014-05-02,25,2,canned beer,1.1,Beverages,30798,2.2
4904,2014-12-06,75,3,frozen vegetables,2.5,Frozen & Processed Food,30799,7.5
4085,2014-05-08,74,2,whipped/sour cream,5.5,Dairy,30800,11.0
3024,2014-12-23,39,3,detergent,5.5,Household & Hygiene,30801,16.5
1259,2014-04-20,71,2,shopping bags,5.12,Household & Hygiene,30802,10.24
4110,2014-03-15,32,3,red/blush wine,12.2,Beverages,30803,36.599999999999994
4374,2014-09-19,12,3,fruit/vegetable juice,2.1,Beverages,30804,6.300000000000001
4316,2014-01-02,65,3,candy,3.6,Bakery & Sweets,30805,10.8
2779,2014-03-16,60,1,cream cheese,6.3,Dairy,30806,6.3
3583,2014-09-13,74,3,whipped/sour cream,5.5,Dairy,30807,16.5
3938,2014-07-29,83,1,white bread,0.3,Bakery & Sweets,30808,0.3
4319,2014-05-29,39,1,detergent,5.5,Household & Hygiene,30809,5.5
3721,2014-11-18,115,3,waffles,2.5,Bakery & Sweets,30810,7.5
3060,2014-07-31,12,1,fruit/vegetable juice,2.1,Beverages,30811,2.1
2365,2014-06-02,70,1,margarine,3.5,Pantry Staples,30812,3.5
3094,2014-11-18,83,1,white bread,0.3,Bakery & Sweets,30813,0.3
4913,2014-01-06,74,2,whipped/sour cream,5.5,Dairy,30814,11.0
2468,2014-08-11,2,3,whole milk,1.8,Dairy,30815,5.4
2726,2014-11-30,18,1,yogurt,2.2,Dairy,30816,2.2
3247,2014-09-27,18,3,yogurt,2.2,Dairy,30817,6.6000000000000005
4787,2014-12-18,85,1,cling film/bags,2.2,Household & Hygiene,30818,2.2
4024,2014-11-22,52,3,dog food,12.6,Pet Care,30819,37.8
1658,2014-01-03,34,1,flour,2.1,Pantry Staples,30820,2.1
1624,2014-08-18,49,2,beverages,1.1,Beverages,30821,2.2
2316,2014-02-17,3,2,pip fruit,3.0,Fresh Food,30822,6.0
2421,2014-02-13,5,2,rolls/buns,1.2,Bakery & Sweets,30823,2.4
1947,2014-07-16,50,1,bottled beer,1.8,Beverages,30824,1.8
4815,2014-01-24,27,3,coffee,8.5,Beverages,30825,25.5
4360,2014-12-14,69,1,domestic eggs,1.25,Fresh Food,30826,1.25
3629,2014-05-02,4,2,other vegetables,0.8,Fresh Food,30827,1.6
3863,2014-09-12,32,1,red/blush wine,12.2,Beverages,30828,12.2
4517,2014-10-26,27,3,coffee,8.5,Beverages,30829,25.5
1145,2014-06-05,4,2,other vegetables,0.8,Fresh Food,30830,1.6
4391,2014-10-24,114,1,napkins,21.8,Household & Hygiene,30831,21.8
3205,2014-06-03,74,3,whipped/sour cream,5.5,Dairy,30832,16.5
1560,2014-05-16,80,2,salty snack,0.5,Snacks,30833,1.0
1602,2014-09-30,11,3,butter,3.2,Dairy,30834,9.600000000000001
3084,2014-01-22,4,3,other vegetables,0.8,Fresh Food,30835,2.4000000000000004
2982,2014-01-05,35,2,sugar,1.2,Bakery & Sweets,30836,2.4
2730,2014-11-10,69,1,domestic eggs,1.25,Fresh Food,30837,1.25
3805,2014-01-02,83,1,white bread,0.3,Bakery & Sweets,30838,0.3
4711,2014-06-21,69,1,domestic eggs,1.25,Fresh Food,30839,1.25
3344,2014-05-02,85,1,cling film/bags,2.2,Household & Hygiene,30840,2.2
3583,2014-02-09,82,3,pet care,5.8,Pet Care,30841,17.4
4864,2014-12-27,58,1,ice cream,1.8,Frozen & Processed Food,30842,1.8
4305,2014-11-17,79,1,specialty cheese,12.14,Dairy,30843,12.14
4316,2014-10-05,128,3,soft cheese,7.2,Dairy,30844,21.6
2222,2014-07-31,142,3,seasonal products,5.4,Specialty & Seasonal,30845,16.200000000000003
4257,2014-06-04,128,2,soft cheese,7.2,Dairy,30846,14.4
1923,2014-06-02,1,3,tropical fruit,7.8,Fresh Food,30847,23.4
1139,2014-10-20,62,2,pickled vegetables,2.7,Fresh Food,30848,5.4
2862,2014-12-09,38,2,soda,0.8,Beverages,30849,1.6
4279,2014-01-27,16,1,butter milk,6.1,Dairy,30850,6.1
1383,2014-08-25,5,1,rolls/buns,1.2,Bakery & Sweets,30851,1.2
2331,2014-10-13,71,1,shopping bags,5.12,Household & Hygiene,30852,5.12
3673,2014-05-09,69,3,domestic eggs,1.25,Fresh Food,30853,3.75
4556,2014-10-12,74,3,whipped/sour cream,5.5,Dairy,30854,16.5
3219,2014-01-21,2,1,whole milk,1.8,Dairy,30855,1.8
1338,2014-04-03,45,1,curd,9.8,Dairy,30856,9.8
4261,2014-09-28,114,3,napkins,21.8,Household & Hygiene,30857,65.4
4040,2014-06-27,96,2,hygiene articles,7.5,Household & Hygiene,30858,15.0
3582,2014-05-27,2,2,whole milk,1.8,Dairy,30859,3.6
1938,2014-08-21,24,1,pastry,3.1,Bakery & Sweets,30860,3.1
2247,2014-11-19,69,1,domestic eggs,1.25,Fresh Food,30861,1.25
4789,2014-02-11,69,1,domestic eggs,1.25,Fresh Food,30862,1.25
4804,2014-11-26,50,2,bottled beer,1.8,Beverages,30863,3.6
3781,2014-07-06,70,1,margarine,3.5,Pantry Staples,30864,3.5
3902,2014-06-19,25,2,canned beer,1.1,Beverages,30865,2.2
3056,2014-03-31,12,3,fruit/vegetable juice,2.1,Beverages,30866,6.300000000000001
2106,2014-09-06,2,3,whole milk,1.8,Dairy,30867,5.4
1839,2014-03-20,108,3,zwieback,12.3,Snacks,30868,36.900000000000006
4933,2014-03-03,4,1,other vegetables,0.8,Fresh Food,30869,0.8
3338,2014-11-18,4,3,other vegetables,0.8,Fresh Food,30870,2.4000000000000004
3442,2014-11-11,22,2,root vegetables,1.8,Fresh Food,30871,3.6
2175,2014-03-17,128,2,soft cheese,7.2,Dairy,30872,14.4
3808,2014-02-19,4,2,other vegetables,0.8,Fresh Food,30873,1.6
1951,2014-06-23,45,1,curd,9.8,Dairy,30874,9.8
3010,2014-01-21,22,1,root vegetables,1.8,Fresh Food,30875,1.8
1379,2014-06-04,70,2,margarine,3.5,Pantry Staples,30876,7.0
3246,2014-12-28,51,2,dessert,1.15,Bakery & Sweets,30877,2.3
4649,2014-10-05,22,2,root vegetables,1.8,Fresh Food,30878,3.6
3560,2014-11-25,2,2,whole milk,1.8,Dairy,30879,3.6
4532,2014-11-30,4,3,other vegetables,0.8,Fresh Food,30880,2.4000000000000004
1767,2014-11-08,22,2,root vegetables,1.8,Fresh Food,30881,3.6
2942,2014-10-31,69,1,domestic eggs,1.25,Fresh Food,30882,1.25
1473,2014-05-01,5,1,rolls/buns,1.2,Bakery & Sweets,30883,1.2
1831,2014-12-13,14,1,chocolate,11.5,Bakery & Sweets,30884,11.5
4137,2014-09-14,114,1,napkins,21.8,Household & Hygiene,30885,21.8
3094,2014-12-15,115,1,waffles,2.5,Bakery & Sweets,30886,2.5
1404,2014-01-26,55,2,cleaner,11.8,Household & Hygiene,30887,23.6
2389,2014-01-27,16,2,butter milk,6.1,Dairy,30888,12.2
2349,2014-06-03,32,3,red/blush wine,12.2,Beverages,30889,36.599999999999994
4746,2014-02-12,17,3,bottled water,0.5,Beverages,30890,1.5
3009,2014-12-27,34,3,flour,2.1,Pantry Staples,30891,6.300000000000001
4736,2014-02-10,45,2,curd,9.8,Dairy,30892,19.6
3133,2014-04-01,18,3,yogurt,2.2,Dairy,30893,6.6000000000000005
3150,2014-03-31,24,2,pastry,3.1,Bakery & Sweets,30894,6.2
3707,2014-12-10,37,1,herbs,6.5,Fresh Food,30895,6.5
2442,2014-02-24,60,2,cream cheese,6.3,Dairy,30896,12.6
2244,2014-11-09,2,2,whole milk,1.8,Dairy,30897,3.6
2680,2014-11-23,125,1,instant coffee,4.9,Frozen & Processed Food,30898,4.9
3006,2014-06-20,70,1,margarine,3.5,Pantry Staples,30899,3.5
4792,2014-10-16,17,1,bottled water,0.5,Beverages,30900,0.5
3716,2014-07-27,121,3,sweet spreads,5.4,Bakery & Sweets,30901,16.200000000000003
4847,2014-02-01,4,3,other vegetables,0.8,Fresh Food,30902,2.4000000000000004
1497,2014-05-26,160,3,tea,8.7,Beverages,30903,26.099999999999998
4235,2014-05-13,142,1,seasonal products,5.4,Specialty & Seasonal,30904,5.4
3686,2014-03-03,53,3,specialty chocolate,18.8,Bakery & Sweets,30905,56.400000000000006
3866,2014-10-19,50,1,bottled beer,1.8,Beverages,30906,1.8
1827,2014-11-27,3,1,pip fruit,3.0,Fresh Food,30907,3.0
2133,2014-04-27,4,1,other vegetables,0.8,Fresh Food,30908,0.8
4039,2014-04-30,49,3,beverages,1.1,Beverages,30909,3.3000000000000003
1612,2014-12-25,122,3,soups,4.5,Frozen & Processed Food,30910,13.5
1967,2014-10-07,38,1,soda,0.8,Beverages,30911,0.8
4953,2014-10-23,5,3,rolls/buns,1.2,Bakery & Sweets,30912,3.5999999999999996
3893,2014-05-16,131,2,roll products,8.6,Specialty & Seasonal,30913,17.2
3217,2014-08-12,50,3,bottled beer,1.8,Beverages,30914,5.4
2712,2014-06-09,36,1,frozen meals,9.7,Frozen & Processed Food,30915,9.7
4525,2014-06-22,115,1,waffles,2.5,Bakery & Sweets,30916,2.5
3665,2014-11-15,96,1,hygiene articles,7.5,Household & Hygiene,30917,7.5
2708,2014-05-25,27,2,coffee,8.5,Beverages,30918,17.0
3046,2014-02-28,38,1,soda,0.8,Beverages,30919,0.8
3437,2014-09-19,62,1,pickled vegetables,2.7,Fresh Food,30920,2.7
1954,2014-06-13,136,3,dishes,6.8,Specialty & Seasonal,30921,20.4
2781,2014-10-08,74,2,whipped/sour cream,5.5,Dairy,30922,11.0
1129,2014-04-18,56,3,white wine,14.2,Beverages,30923,42.599999999999994
3400,2014-02-15,59,1,hard cheese,4.5,Dairy,30924,4.5
2133,2014-11-08,12,1,fruit/vegetable juice,2.1,Beverages,30925,2.1
4622,2014-09-11,71,2,shopping bags,5.12,Household & Hygiene,30926,10.24
2796,2014-09-21,85,1,cling film/bags,2.2,Household & Hygiene,30927,2.2
4925,2014-10-04,71,2,shopping bags,5.12,Household & Hygiene,30928,10.24
4760,2014-12-16,136,3,dishes,6.8,Specialty & Seasonal,30929,20.4
1272,2014-07-27,55,2,cleaner,11.8,Household & Hygiene,30930,23.6
3165,2014-05-07,2,3,whole milk,1.8,Dairy,30931,5.4
3839,2014-09-13,159,1,rice,11.1,Pantry Staples,30932,11.1
1110,2014-05-30,18,3,yogurt,2.2,Dairy,30933,6.6000000000000005
2744,2014-03-20,70,3,margarine,3.5,Pantry Staples,30934,10.5
1685,2014-06-03,17,3,bottled water,0.5,Beverages,30935,1.5
3435,2014-11-08,11,2,butter,3.2,Dairy,30936,6.4
3316,2014-09-10,142,3,seasonal products,5.4,Specialty & Seasonal,30937,16.200000000000003
3284,2014-04-01,27,2,coffee,8.5,Beverages,30938,17.0
1896,2014-11-20,69,2,domestic eggs,1.25,Fresh Food,30939,2.5
4538,2014-06-22,12,2,fruit/vegetable juice,2.1,Beverages,30940,4.2
3072,2014-06-18,44,1,newspapers,3.2,Specialty & Seasonal,30941,3.2
2102,2014-07-21,18,1,yogurt,2.2,Dairy,30942,2.2
4685,2014-09-29,82,1,pet care,5.8,Pet Care,30943,5.8
3617,2014-07-28,73,2,oil,3.4,Pantry Staples,30944,6.8
1013,2014-07-15,123,1,mustard,5.2,Pantry Staples,30945,5.2
4616,2014-07-29,58,3,ice cream,1.8,Frozen & Processed Food,30946,5.4
2561,2014-04-19,95,2,frozen fish,5.8,Frozen & Processed Food,30947,11.6
2357,2014-05-25,36,1,frozen meals,9.7,Frozen & Processed Food,30948,9.7
3423,2014-07-11,12,2,fruit/vegetable juice,2.1,Beverages,30949,4.2
3259,2014-03-12,71,1,shopping bags,5.12,Household & Hygiene,30950,5.12
4764,2014-05-29,20,3,brown bread,0.8,Bakery & Sweets,30951,2.4000000000000004
1548,2014-05-04,50,2,bottled beer,1.8,Beverages,30952,3.6
3209,2014-03-15,5,1,rolls/buns,1.2,Bakery & Sweets,30953,1.2
1562,2014-07-30,38,1,soda,0.8,Beverages,30954,0.8
3849,2014-12-15,49,3,beverages,1.1,Beverages,30955,3.3000000000000003
4168,2014-12-03,74,3,whipped/sour cream,5.5,Dairy,30956,16.5
3979,2014-02-26,58,1,ice cream,1.8,Frozen & Processed Food,30957,1.8
1665,2014-08-20,25,1,canned beer,1.1,Beverages,30958,1.1
1517,2014-09-03,27,2,coffee,8.5,Beverages,30959,17.0
4894,2014-07-05,20,2,brown bread,0.8,Bakery & Sweets,30960,1.6
3058,2014-03-12,5,1,rolls/buns,1.2,Bakery & Sweets,30961,1.2
4036,2014-06-20,155,3,honey,9.7,Bakery & Sweets,30962,29.099999999999998
3240,2014-10-31,25,2,canned beer,1.1,Beverages,30963,2.2
3784,2014-03-04,14,1,chocolate,11.5,Bakery & Sweets,30964,11.5
4290,2014-06-30,18,3,yogurt,2.2,Dairy,30965,6.6000000000000005
3264,2014-02-27,74,3,whipped/sour cream,5.5,Dairy,30966,16.5
1092,2014-12-10,44,1,newspapers,3.2,Specialty & Seasonal,30967,3.2
1035,2014-06-25,75,1,frozen vegetables,2.5,Frozen & Processed Food,30968,2.5
1985,2014-06-06,17,2,bottled water,0.5,Beverages,30969,1.0
2569,2014-10-14,70,1,margarine,3.5,Pantry Staples,30970,3.5
3237,2014-10-14,131,2,roll products,8.6,Specialty & Seasonal,30971,17.2
1966,2014-08-18,18,3,yogurt,2.2,Dairy,30972,6.6000000000000005
4935,2014-03-19,85,2,cling film/bags,2.2,Household & Hygiene,30973,4.4
1569,2014-01-19,24,1,pastry,3.1,Bakery & Sweets,30974,3.1
1964,2014-12-01,20,2,brown bread,0.8,Bakery & Sweets,30975,1.6
4743,2014-05-31,114,3,napkins,21.8,Household & Hygiene,30976,65.4
1353,2014-06-25,22,3,root vegetables,1.8,Fresh Food,30977,5.4
3808,2014-11-18,17,1,bottled water,0.5,Beverages,30978,0.5
2944,2014-12-19,44,2,newspapers,3.2,Specialty & Seasonal,30979,6.4
1327,2014-09-26,99,1,canned vegetables,5.7,Frozen & Processed Food,30980,5.7
3201,2014-12-28,17,1,bottled water,0.5,Beverages,30981,0.5
3263,2014-04-17,38,3,soda,0.8,Beverages,30982,2.4000000000000004
4799,2014-06-28,96,2,hygiene articles,7.5,Household & Hygiene,30983,15.0
3674,2014-04-26,75,1,frozen vegetables,2.5,Frozen & Processed Food,30984,2.5
2453,2014-02-05,5,3,rolls/buns,1.2,Bakery & Sweets,30985,3.5999999999999996
2274,2014-08-14,18,1,yogurt,2.2,Dairy,30986,2.2
4705,2014-10-20,75,2,frozen vegetables,2.5,Frozen & Processed Food,30987,5.0
1580,2014-09-11,25,1,canned beer,1.1,Beverages,30988,1.1
3509,2014-09-02,17,2,bottled water,0.5,Beverages,30989,1.0
4999,2014-04-09,44,3,newspapers,3.2,Specialty & Seasonal,30990,9.600000000000001
